id_gephi,node,description_n4_eng,x,y,,modularity,mod_label,eccentricity,degree,lon,h_closeness,w_degree,cod_p,cod_p1,component,closeness,eigenvector,weight,clustering,betweenness,group_eng,region_2,lat
309,300,Monte Carmelo,-84.16753693,-39.22244263,-108.4448853,5,Zone 5,14,8,-70.8125029,0.237649755,45671,121,12122,0,0.183403488,0.017532965,12606,0.892857143,2.52E-06,Trujillo,Monte Carmelo,9.1883344
58,301,Motatan,-77.28493194,-31.98059082,-93.96118164,5,Zone 5,14,21,-70.5934229,0.278352331,288093.1,121,12123,0,0.193773825,0.041099598,19777,0.704761905,0.001450998,Trujillo,Motatan,9.3930767
136,302,Pampan,-73.59342957,-29.92553711,-89.85107422,5,Zone 5,13,23,-70.4759186,0.312072991,517329.7,121,12124,0,0.220694645,0.044802099,47549,0.644268775,0.039979452,Trujillo,Pampan,9.4511558
5,303,Pampanito,-74.29441223,-31.33044434,-92.66088867,5,Zone 5,13,23,-70.4982316,0.312072991,487822,121,12125,0,0.220694645,0.044802099,31836,0.644268775,0.039979452,Trujillo,Pampanito,9.4114519
24,304,Betijoque,-81.67622224,-32.44995117,-94.89990234,5,Zone 5,14,24,-70.7332019,0.286494407,381517.5,121,12126,0,0.19563823,0.046509686,22153,0.702898551,0.004392602,Trujillo,Rangel,9.3798105
96,344,Bobures,-95.30851822,-37.50042725,-105.0008545,5,Zone 5,15,15,-71.1671315,0.250303804,235321.5,124,12430,0,0.172316384,0.028880416,60819,0.723809524,9.98E-04,Zulia,Sucre,9.2370306
50,305,Sabana de Mendoza,-82.84389725,-30.36239624,-90.72479248,5,Zone 5,14,21,-70.7703703,0.281576374,334716.2,121,12127,0,0.195262484,0.041385032,30715,0.7,0.003818367,Trujillo,Sucre,9.4388103
300,161,Carora,-60.95952301,-4.05490112,-38.10980224,5,Zone 5,12,14,-70.073769,0.319531852,440951.8,113,11318,0,0.24015748,0.077691513,185275,0.384615385,0.14634679,Lara,Torres,10.1814384
106,306,Trujillo,-72.37831421,-33.27642822,-96.55285644,5,Zone 5,14,21,-70.4372404,0.277126726,492225.8,121,12128,0,0.1934052,0.040715428,60473,0.742857143,0.001553405,Trujillo,Trujillo,9.3564497
95,184,Nueva Bolivia,-92.77369079,-41.01757813,-112.0351563,5,Zone 5,14,20,-71.0864454,0.282591207,290829,114,11432,0,0.195012788,0.038817353,34030,0.647368421,0.042025356,Merida,Tulio Febres Cordero,9.1375643
317,162,Siquisique,-49.09084853,9.81491088,-10.37017824,5,Zone 5,13,1,-69.6959772,0.230293131,24593.6,113,11319,0,0.193773825,0.002533285,61381,0,0,Lara,Urdaneta,10.5722804
282,307,La Quebrada,-76.79433746,-40.43829346,-110.8765869,5,Zone 5,14,15,-70.5778068,0.26032735,185020.5,121,12129,0,0.189558732,0.031821371,33620,0.914285714,6.18E-05,Trujillo,Urdaneta,9.1539482
63,308,Valera,-77.59521331,-34.59729004,-99.19458008,5,Zone 5,14,22,-70.6032995,0.279991675,851575.3,121,12130,0,0.193897012,0.043260029,250000,0.727272727,0.001456135,Trujillo,Valera,9.3191109
252,345,Bachaquero,-94.23525695,-11.73309326,-53.46618652,5,Zone 5,14,21,-71.1329685,0.279367163,413587.1,124,12431,0,0.193773825,0.036591403,52624,0.504761905,0.027606791,Zulia,Valmore Rodriguez,9.9648655
254,207,San Antonio de Maturin,138.463028,-6.25552368,-42.51104736,6,Zone 6,14,8,-63.7259518,0.198935009,84167.9,116,11611,0,0.141465677,0.007535718,18218,0.75,2.82E-04,Monagas,Acosta,10.1193825
145,208,Aguasay,138.3460922,-30.90426636,-91.80853272,6,Zone 6,13,12,-63.7296742,0.223938957,95060.5,116,11612,0,0.155216285,0.01360323,11856,0.621212121,0.001751163,Monagas,Aguasay,9.4234961
168,17,Anaco,115.1691147,-30.70141602,-91.40283203,6,Zone 6,12,21,-64.4674203,0.257164739,654087.4,102,10211,0,0.172804533,0.027497321,122634,0.561904762,0.003882748,Anzoategui,Anaco,9.4292297
129,245,Casanay,148.125943,7.46749878,-15.06500244,6,Zone 6,14,14,-63.418372,0.206179349,278773.1,119,11911,0,0.140747577,0.010360025,35652,0.483516484,0.01080396,Sucre,Andres Eloy Blanco,10.5061661
166,246,San Jose de Areocuar,151.2707108,10.99438476,-8.01123048,6,Zone 6,14,12,-63.3182707,0.201261316,170724.3,119,11912,0,0.140423573,0.008802564,23073,0.53030303,0.006040435,Sucre,Andres Mata,10.605494
314,75,Ciudad Piar,150.9971374,-100.5547485,-231.1094971,6,Zone 6,14,3,-63.3269787,0.16147823,53132,106,10611,0,0.126241722,0.001486691,40927,1,0,Bolivar,Angostura,7.4498515
231,18,Aragua de Barcelona,103.7206947,-29.8031311,-89.60626221,6,Zone 6,12,18,-64.8318347,0.248804083,229435.4,102,10212,0,0.171734234,0.023920967,29168,0.62745098,0.001685357,Anzoategui,Aragua,9.4546148
214,247,Rio Caribe,157.8076858,14.2322998,-1.5354004,6,Zone 6,15,9,-63.1101924,0.171587183,231194.7,119,11913,0,0.12398374,0.006645276,67200,0.805555556,3.90E-05,Sucre,Arismendi,10.6966553
31,248,El Pilar,156.3890488,8.96871948,-12.06256104,6,Zone 6,15,10,-63.155349,0.173226528,208721.5,119,11914,0,0.12403416,0.007033942,31111,0.711111111,0.002325149,Sucre,Benitez,10.548449
195,249,Carupano,153.2192047,12.32571412,-5.34857176,6,Zone 6,14,10,-63.2562482,0.197436179,333346,119,11915,0,0.140229885,0.007313997,158798,0.6,0.005633191,Sucre,Bermudez,10.6429802
2,19,Barcelona,108.5636124,-5.36239624,-40.72479248,6,Zone 6,12,19,-64.67768,0.272268114,823444.6,102,10213,0,0.185185185,0.026914182,421424,0.561403509,0.05018502,Anzoategui,Bolivar,10.1445691
69,250,Marigüitar,132.9176926,5.33868408,-19.32263184,6,Zone 6,13,9,-63.9024653,0.223347918,185811.1,119,11916,0,0.159352142,0.008393452,31871,0.555555556,0.03035744,Sucre,Bolivar,10.4461969
218,209,Caripito,158.0312302,-6.68377686,-43.36755372,6,Zone 6,14,10,-63.1030766,0.206312058,153767.4,116,11613,0,0.142124884,0.009087398,38648,0.466666667,0.003403472,Monagas,Bolivar,10.1073045
176,20,Clarines,93.37791137,-12.61764526,-55.23529053,6,Zone 6,11,16,-65.1610557,0.273453268,259003.8,102,10214,0,0.195512821,0.026105383,32655,0.641666667,0.012414936,Anzoategui,Bruzual,9.9399061
266,22,Onoto,92.53887176,-24.67126465,-79.3425293,6,Zone 6,12,17,-65.1877633,0.261588957,122368.1,102,10216,0,0.182416268,0.024325594,13476,0.654411765,0.003167705,Anzoategui,Cajigal,9.5996036
223,251,Yaguaraparo,166.7618729,9.86178588,-10.27642824,6,Zone 6,15,8,-62.8251719,0.169401391,136697,119,11917,0,0.123883022,0.005525792,27915,0.785714286,0.001049192,Sucre,Cajigal,10.5736002
255,210,Caripe,145.3462509,-4.25872802,-38.51745604,6,Zone 6,14,10,-63.506852,0.203774977,113626.2,116,11614,0,0.141465677,0.009035031,33738,0.488888889,0.001347155,Monagas,Caripe,10.1756911
270,76,Ciudad Guayana,172.2750732,-68.25674438,-166.5134888,6,Zone 6,14,8,-62.6496813,0.175053562,394817.3,106,10612,0,0.127668481,0.003353196,1080000,0.25,0.029780618,Bolivar,Caroni,8.3663119
196,21,Valle de Guanape,77.23907775,-13.67559814,-57.35119629,6,Zone 6,11,11,-65.6747709,0.263890427,80886.5,102,10215,0,0.195262484,0.018677579,14653,0.690909091,0.007253183,Anzoategui,Carvajal,9.9100521
138,211,Caicara de Maturin,141.9662521,-17.16387939,-64.32775879,6,Zone 6,13,11,-63.614441,0.223119285,199392.5,116,11615,0,0.155295316,0.011551443,34463,0.654545455,0.00182022,Monagas,Cedeno,9.811596
184,139,Chaguaramas,58.93076705,-33.92059326,-97.84118652,6,Zone 6,10,11,-66.2575425,0.278264377,90944.3,112,11211,0,0.207765668,0.02175451,12966,0.381818182,0.041297116,Guarico,Chaguaramas,9.338241
287,78,El Palmar,195.5688903,-80.7442627,-191.4885254,6,Zone 6,15,4,-61.9082158,0.146665011,35152.2,106,10614,0,0.11355175,0.001664213,15488,0.666666667,0.008070426,Bolivar,Chien,8.0122195
318,252,Araya,122.0499206,9.98049926,-10.03900148,6,Zone 6,15,1,-64.2483975,0.156013413,13202.8,119,11918,0,0.123331985,8.64E-04,38936,0,0,Sucre,Cruz Salmeron Acosta,10.5769431
3,23,Lecheria,108.2830902,-3.36331176,-36.72662352,6,Zone 6,12,17,-64.6866092,0.266179121,358868.6,102,10217,0,0.18384569,0.0247331,37829,0.602941176,0.02784416,Anzoategui,Diego Bautista Urbaneja,10.2009391
80,79,El Callao,198.3605438,-103.9119873,-237.8239746,6,Zone 6,16,4,-61.819355,0.127829343,77349.8,106,10615,0,0.102143336,0.001458807,21769,0.666666667,0.002708017,Bolivar,El Callao,7.3544749
262,141,El Socorro,74.99850539,-45.8996582,-121.7993164,6,Zone 6,11,7,-65.7460905,0.230693823,67612.7,112,11213,0,0.17867604,0.005717775,17097,0.666666667,0.002152299,Guarico,El Socorro,8.9994514
169,24,Cantaura,118.8891266,-35.34906006,-100.6981201,6,Zone 6,13,17,-64.3490085,0.23839866,481511.2,102,10218,0,0.160864979,0.022816061,93121,0.639705882,7.12E-04,Anzoategui,Freites,9.297858
188,196,Cupira,76.49226151,-4.79089356,-39.58178712,6,Zone 6,11,15,-65.6985428,0.290226504,151706.6,115,11521,0,0.208761123,0.061701697,21831,0.504761905,0.143401154,Miranda,Gual,10.1606857
286,26,San Jose de Guanipa,124.375177,-49.61700439,-129.2340088,6,Zone 6,13,13,-64.1743823,0.233098113,275488,102,10220,0,0.161034847,0.015812987,76398,0.525641026,0.012125053,Anzoategui,Guanipa,8.8942524
27,25,Guanta,111.2614563,-2.17758178,-34.35516356,6,Zone 6,12,15,-64.591805,0.249529487,336191.4,102,10219,0,0.174985657,0.021282705,30891,0.695238095,0.006455981,Anzoategui,Guanta,10.2343685
147,81,Ciudad Bolivar,143.8790268,-78.0628357,-186.1256714,6,Zone 6,13,5,-63.5535552,0.193936901,396347.9,106,10617,0,0.143596987,0.003667772,342280,0.5,0.01856501,Bolivar,Heres,8.0882791
146,27,Soledad,143.4925552,-75.15319824,-180.3063965,6,Zone 6,13,5,-63.5658573,0.193936901,129969.8,102,10221,0,0.143596987,0.003667772,30016,0.5,0.01856501,Anzoategui,Independencia,8.1707969
248,145,Tucupido,74.25156555,-36.23727417,-102.4745483,6,Zone 6,11,9,-65.7698663,0.240334729,125514.5,112,11217,0,0.181331748,0.008642768,38408,0.555555556,0.002486568,Guarico,Jose Felix Ribas,9.2727457
185,144,Las Mercedes del Llano,54.53730698,-41.86392212,-113.7278442,6,Zone 6,11,6,-66.3973905,0.241592624,79118.8,112,11216,0,0.191823899,0.008196982,33025,0.666666667,0.001009497,Guarico,Las Mercedes,9.113625
237,143,Valle de la Pascua,67.66633301,-38.04196167,-106.0839233,6,Zone 6,11,7,-65.9794807,0.249754217,151941.1,112,11215,0,0.195387572,0.007171747,120889,0.714285714,0.002847012,Guarico,Leonardo Infante,9.2217178
190,28,San Mateo,112.3189178,-19.7019043,-69.40380859,6,Zone 6,12,22,-64.5581449,0.266071251,215518.1,102,10222,0,0.177738928,0.029193853,14437,0.545454545,0.01674949,Anzoategui,Libertad,9.7399431
216,212,Temblador,172.5845718,-45.62573242,-121.2514648,6,Zone 6,15,5,-62.6398294,0.170943155,108568.5,116,11616,0,0.125617792,0.002459079,45274,0.6,0.005167233,Monagas,Libertador,9.0072015
32,253,Tunapuy,157.8924728,9.88320922,-10.23358156,6,Zone 6,15,9,-63.1074935,0.171587183,128315.6,119,11919,0,0.12398374,0.006337255,15586,0.75,0.001699246,Sucre,Libertador,10.574203
224,254,Irapa,174.3843796,9.83932496,-10.32135008,6,Zone 6,15,7,-62.5825397,0.165849478,104973.4,119,11920,0,0.123581848,0.00465885,29338,0.80952381,3.83E-04,Sucre,Marino,10.5729676
265,213,Maturin,155.2554794,-19.93395996,-69.86791992,6,Zone 6,14,10,-63.1914317,0.204016976,271378.1,116,11617,0,0.142058687,0.008342133,542259,0.577777778,0.020305097,Monagas,Maturin,9.7333906
285,29,El Chaparro,97.94490052,-40.52023315,-111.0404663,6,Zone 6,12,12,-65.015684,0.227577059,67437.6,102,10223,0,0.162320383,0.014910803,9768,0.651515152,5.16E-04,Anzoategui,McGregor,9.1516307
70,255,San Antonio del Golfo,136.5214691,5.19720458,-19.60559084,6,Zone 6,14,10,-63.7877535,0.197057569,139144.1,119,11921,0,0.139715987,0.007759334,17300,0.666666667,0.003399948,Sucre,Mejia,10.4422105
284,30,Pariaguan,107.165966,-51.42538452,-132.850769,6,Zone 6,12,10,-64.7221683,0.222495091,154981.8,102,10224,0,0.161717922,0.01231149,43173,0.666666667,6.99E-04,Anzoategui,Miranda,8.8430661
281,256,Cumanacoa,132.4082153,-1.60110474,-33.20220948,6,Zone 6,14,9,-63.9186827,0.197436179,171348,119,11922,0,0.140358951,0.007148263,59889,0.583333333,3.44E-04,Sucre,Montes,10.25062
177,32,Puerto Piritu,97.19940262,-8.47808838,-46.95617676,6,Zone 6,12,16,-65.0394139,0.259403165,265872.8,102,10226,0,0.182198327,0.023397106,33437,0.658333333,0.002236417,Anzoategui,Penalver,10.0566953
259,214,Aragua de Maturin,145.9022827,-11.5585022,-53.1170044,6,Zone 6,14,10,-63.4891533,0.202760145,174934.8,116,11618,0,0.141662796,0.008934882,46610,0.688888889,3.20E-04,Monagas,Piar,9.9697917
271,82,Upata,180.0702301,-80.84695434,-191.6939087,6,Zone 6,15,4,-62.4015536,0.146665011,142551.6,106,10618,0,0.11355175,0.001664213,98274,0.666666667,0.008070426,Bolivar,Piar,8.0093062
178,33,Piritu,97.19940262,-8.47808838,-46.95617676,6,Zone 6,12,16,-65.0394139,0.259403165,210398,102,10227,0,0.182198327,0.023397106,23248,0.658333333,0.002236417,Anzoategui,Piritu,10.0566953
219,215,Quiriquire,154.3762573,-11.24752808,-52.49505615,6,Zone 6,14,8,-63.2194183,0.201940473,114788.8,116,11619,0,0.141860465,0.007761035,27954,0.75,7.35E-04,Monagas,Punceres,9.9785656
130,257,Cariaco,143.8633301,7.1687622,-15.6624756,6,Zone 6,14,13,-63.5540551,0.203993557,338006.1,119,11923,0,0.140617796,0.009398855,68192,0.487179487,0.011650378,Sucre,Ribero,10.4977514
81,83,Guasipati,196.0285583,-99.79116822,-229.5823364,6,Zone 6,16,4,-61.8935844,0.127829343,69283.6,106,10619,0,0.102143336,0.001458807,21750,0.666666667,0.002708017,Bolivar,Roscio,7.4715408
197,151,San Jose de Guaribe,72.94432297,-15.32351685,-60.64703369,6,Zone 6,11,7,-65.8114772,0.249741324,42606.1,112,11223,0,0.190505934,0.011873747,11426,0.523809524,8.95E-04,Guarico,San Jose de Guaribe,9.8635436
187,34,Boca de Uchire,85.26456985,-5.7552185,-41.510437,6,Zone 6,11,16,-65.4193115,0.28161214,92989,102,10228,0,0.200922266,0.042079177,9047,0.525,0.04345751,Anzoategui,San Juan de Capistrano,10.1334914
228,35,Santa Ana,109.027771,-35.04501343,-100.0900269,6,Zone 6,12,16,-64.6629053,0.237959572,101066.1,102,10229,0,0.163978495,0.021850981,9636,0.691666667,5.11E-04,Anzoategui,Santa Ana,9.3064535
8,216,Santa Barbara,142.1019608,-24.64007568,-79.28015137,6,Zone 6,13,17,-63.6101211,0.243207403,131073.4,116,11620,0,0.161975571,0.019437423,9809,0.485294118,0.022318165,Monagas,Santa Barbara,9.6004852
269,152,Santa Maria de Ipire,88.40992813,-52.30941772,-134.6188354,6,Zone 6,11,8,-65.3191917,0.241833558,51604.6,112,11224,0,0.182963407,0.00728249,13161,0.571428571,0.019558762,Guarico,Santa Maria de Ipire,8.81804
227,84,Tumeremo,208.1494445,-105.8424683,-241.6849365,6,Zone 6,17,2,-61.5077645,0.110687923,47489.9,106,10620,0,0.092733354,7.52E-04,90384,1,0,Bolivar,Sifontes,7.2996226
283,36,El Tigre,122.5344727,-50.04992676,-130.0998535,6,Zone 6,12,15,-64.2329738,0.242112578,475254.3,102,10230,0,0.165311653,0.017987679,182474,0.476190476,0.037006704,Anzoategui,Simon Rodriguez,8.8819995
28,37,Puerto la Cruz,109.9526894,-3.36828614,-36.73657228,6,Zone 6,12,18,-64.6334643,0.27199489,597242.3,102,10231,0,0.185410334,0.025096355,244728,0.490196078,0.068264129,Anzoategui,Sotillo,10.2007985
257,217,Barrancas del Orinoco,186.3677444,-56.44537354,-142.8907471,6,Zone 6,15,4,-62.2010974,0.150021763,59812,116,11621,0,0.114446529,0.001748703,24238,0.833333333,8.62E-05,Monagas,Sotillo,8.7009358
251,258,Cumana,124.0945175,4.83181762,-20.33636476,6,Zone 6,13,9,-64.183316,0.223347918,496028.5,119,11924,0,0.159352142,0.009854983,588919,0.444444444,0.030674425,Sucre,Sucre,10.431916
288,113,Tucupita,191.2462234,-43.43518066,-116.8703613,6,Zone 6,16,3,-62.0458106,0.141388707,45765.5,110,11014,0,0.111721612,0.001261563,102877,1,0,Delta Amacuro,Tucupita,9.0691769
217,218,Uracoa,181.6233811,-46.0340271,-122.0680542,6,Zone 6,15,5,-62.3521152,0.170943155,39460.6,116,11622,0,0.125617792,0.002459079,9625,0.6,0.005167233,Monagas,Uracoa,8.9956488
260,259,Güiria,183.1438339,10.26593018,-9.46813964,6,Zone 6,16,4,-62.3037176,0.141932553,59836.1,119,11925,0,0.110507246,0.002567032,64511,1,0,Sucre,Valdez,10.584981
9,219,Punta de Mata,141.8705338,-21.46240234,-72.92480469,6,Zone 6,13,17,-63.6174879,0.243207403,423847.5,116,11623,0,0.161975571,0.019437423,62751,0.485294118,0.022318165,Monagas,Zamora,9.6902315
267,153,Zaraza,88.19221343,-33.47772217,-96.95544434,6,Zone 6,11,14,-65.3261218,0.254706314,184881.7,112,11225,0,0.183956574,0.016686291,62027,0.494505495,0.006952887,Guarico,Zaraza,9.3507596
295,38,Achaguas,-2.853233098,-88.86239624,-207.7247925,7,Zone 7,12,4,-68.2241882,0.173292291,79872.4,103,10311,0,0.147771318,0.001755017,58516,1,0,Apure,Achaguas,7.7818575
6,39,Biruaca,19.35710851,-86.71981812,-203.4396362,7,Zone 7,12,5,-67.5172111,0.174931635,251802.6,103,10312,0,0.147842947,0.002128531,54323,0.8,1.19E-05,Apure,Biruaca,7.8426683
235,140,Camaguan,16.45472832,-77.28063964,-184.5612793,7,Zone 7,11,6,-67.6095967,0.211238734,98891.5,112,11212,0,0.173000567,0.003180366,24391,0.666666667,0.007161796,Guarico,Camaguan,8.1104639
200,40,San Juan de Payara,16.50154209,-93.65716552,-217.314331,7,Zone 7,12,4,-67.6081066,0.173292291,91488.7,103,10313,0,0.147771318,0.001755017,28966,1,0,Apure,Camejo,7.6457404
301,142,Calabozo,22.54012585,-48.77764893,-127.5552979,7,Zone 7,10,7,-67.4158925,0.266657559,148143.6,112,11214,0,0.207907294,0.030038212,141987,0.428571429,0.032067209,Guarico,Francisco de Miranda,8.9180089
7,44,San Fernando de Apure,20.85503254,-85.38006592,-200.7601318,7,Zone 7,11,6,-67.4695307,0.211238734,312548.1,103,10317,0,0.173000567,0.003180366,165135,0.666666667,0.007161796,Apure,San Fernando,7.8806888
312,150,Guayabal,32.64891242,-78.7866211,-187.5732422,7,Zone 7,11,4,-67.0941198,0.207960045,37573.7,112,11222,0,0.172804533,0.002467362,20206,0.833333333,0.00178747,Guarico,San Geronimo de Guayabal,8.06775
64,220,La Plaza de Paraguachi,134.2171417,28.52468872,27.04937744,8,Zone 8,2,8,-63.8611027,0.9,316811.3,117,11711,1,0.833333333,0.004931392,28294,0.857142857,9.89E-06,Nueva Esparta,Antolin del Campo,11.0987174
43,222,San Juan,131.8037201,25.45709228,20.91418456,8,Zone 8,1,10,-63.9379244,1,534273.3,117,11713,1,1,0.00595926,71466,0.777777778,3.18E-05,Nueva Esparta,Antonio Diaz,11.0124684
102,221,La Asuncion,134.3099487,26.02572632,22.05145264,8,Zone 8,2,5,-63.8581485,0.75,138152.4,117,11712,1,0.666666667,0.003290076,28309,1,0,Nueva Esparta,Arismendi,11.028458
98,223,El Valle,133.6602585,24.34307862,18.68615724,8,Zone 8,2,7,-63.8788287,0.85,324616.7,117,11714,1,0.769230769,0.004481625,68490,0.904761905,4.47E-06,Nueva Esparta,Garcia,10.9811398
44,224,Santa Ana,132.3607269,27.42764282,24.85528564,8,Zone 8,2,8,-63.9201942,0.9,397497.3,117,11715,1,0.833333333,0.004931392,40409,0.857142857,9.89E-06,Nueva Esparta,Gomez,11.0678757
84,228,Boca de Rio,124.1573318,23.83139038,17.66278076,8,Zone 8,1,10,-64.1813165,1,248111.3,117,11719,1,1,0.00595926,26423,0.777777778,3.18E-05,Nueva Esparta,Macanao,10.9667492
65,225,Pampatar,135.6926331,24.7668457,19.5336914,8,Zone 8,2,7,-63.8141362,0.85,291014.8,117,11716,1,0.769230769,0.004481625,48952,0.904761905,4.47E-06,Nueva Esparta,Maneiro,10.9930572
56,226,Juan Griego,130.8752792,27.9517212,25.9034424,8,Zone 8,2,9,-63.9674774,0.95,358937.6,117,11717,1,0.909090909,0.005404725,35691,0.777777778,2.51E-05,Nueva Esparta,Marcano,11.0826098
144,227,Porlamar,134.6811768,23.77676392,17.55352784,8,Zone 8,2,7,-63.846332,0.85,330727.7,117,11718,1,0.769230769,0.004481625,97667,0.904761905,4.47E-06,Nueva Esparta,Marino,10.9652127
85,229,Punta de Piedras,127.1604858,21.51223754,13.02447508,8,Zone 8,1,10,-64.0857232,1,389018.5,117,11720,1,1,0.00595926,36924,0.777777778,3.18E-05,Nueva Esparta,Tubores,10.9015165
311,230,Coche,131.5252029,17.29614258,4.59228516,8,Zone 8,2,9,-63.9467899,0.95,37145.1,117,11721,1,0.909090909,0.005404725,8985,0.777777778,2.51E-05,Nueva Esparta,Villalba,10.7828902
315,77,Caicara del Orinoco,62.38863144,-94.81384278,-219.6276856,9,Zone 9,1,1,-66.1474752,1,8554.5,106,10613,2,1,2.72E-04,67000,0,0,Bolivar,Cedeno,7.6128972
316,85,Maripa,92.49225539,-101.7659607,-233.5319214,9,Zone 9,1,1,-65.1892471,1,8554.5,106,10621,2,1,2.72E-04,20359,0,0,Bolivar,Sucre,7.4154444
319,288,Pregonero,-114.0512421,-80.62615966,-191.2523193,10,Isolated,0,0,-71.7637309,0,0,120,12039,3,0,0,20104,0,0,Tachira,Uribante,8.0155697
320,31,Mapire,107.445266,-90.20275878,-210.4055176,11,Isolated,0,0,-64.7132781,0,0,102,10225,4,0,0,17534,0,0,Anzoategui,Monagas,7.7438108
321,167,Canagua,-104.4663094,-76.55215454,-183.1043091,12,Isolated,0,0,-71.458633,0,0,114,11415,5,0,0,13083,0,0,Merida,Arzobispo Chacon,8.131124
322,12,Puerto Ayacucho,17.29737625,-163.394455,-356.7889099,13,Isolated,0,0,-67.5827744,0,0,101,10113,6,0,0,104228,0,0,Amazonas,Atures,5.6614718
323,80,Santa Elena de Uairen,220.791069,-200.3707581,-430.7415161,14,Isolated,0,0,-61.1053691,0,0,106,10616,7,0,0,28450,0,0,Bolivar,Gran Sabana,4.6064435
324,10,La Esmeralda,81.30879823,-250.4700622,-530.9401244,15,Isolated,0,0,-65.5452276,0,0,101,10111,8,0,0,12687,0,0,Amazonas,Alto Orinoco,3.1745496
325,11,San Fernando de Atabapo,13.66652098,-220.0758057,-470.1516113,16,Isolated,0,0,-67.6983481,0,0,101,10112,9,0,0,9169,0,0,Amazonas,Atabapo,4.0435454
326,13,Isla Raton,10.13269472,-181.9802856,-393.9605713,17,Isolated,0,0,-67.8108333,0,0,101,10114,10,0,0,8352,0,0,Amazonas,Autana,5.1313889
327,14,San Juan de Manapiare,65.28544465,-175.2160797,-380.4321594,18,Isolated,0,0,-66.0552668,0,0,101,10115,11,0,0,7715,0,0,Amazonas,Manapiare,5.3243627
328,15,Maroa,29.65406342,-266.7706604,-563.5413208,19,Isolated,0,0,-67.1894488,0,0,101,10116,12,0,0,2029,0,0,Amazonas,Maroa,2.708188
329,16,San Carlos de Rio Negro,33.86547661,-294.3428344,-618.6856688,20,Isolated,0,0,-67.0553953,0,0,101,10117,13,0,0,2300,0,0,Amazonas,Rio Negro,1.9189532
330,110,Curiapo,224.1521714,-60.7060852,-151.4121704,21,Isolated,0,0,-60.9983817,0,0,110,11011,14,0,0,26655,0,0,Delta Amacuro,Antonio Diaz,8.5802612
331,111,Sierra Imataca,185.9072936,-66.29226684,-162.5845337,22,Isolated,0,0,-62.215754,0,0,110,11012,15,0,0,31706,0,0,Delta Amacuro,Casacoima,8.4219872
332,112,Pedernales,187.3806016,-22.68115234,-75.36230469,23,Isolated,0,0,-62.1688572,0,0,110,11013,16,0,0,6438,0,0,Delta Amacuro,Pedernales,9.6558135
333,166,Aricagua,-93.86192779,-73.36257934,-176.7251587,24,Isolated,0,0,-71.121085,0,0,114,11414,17,0,0,4242,0,0,Merida,Aricagua,8.2215699
334,325,El Toro,-110.3472084,23.51321412,17.02642824,25,Isolated,0,0,-71.6458278,0,0,124,12411,18,0,0,11929,0,0,Zulia,Almirante Padilla,10.9578009
335,330,Pueblo Nuevo-El Chivo,-110.4782822,-47.6472168,-125.2944336,26,Isolated,0,0,-71.65,0,0,124,12416,19,0,0,33942,0,0,Zulia,Francisco Javier Pulgar,8.95